,u_id,Image Path,prod_labels
1263,1263,images/50570.jpg,clothing person briefs chest underpants muscle barechested undergarment underwear man shirtless
1264,1264,images/4445.jpg,shoe clothing footwear walking shoe sneakers sneaker outdoor shoe running shoe athletic shoe cross training shoe tennis shoe shoes
1265,1265,images/34532.jpg,clothing shoe footwear walking shoe outdoor shoe sneakers shoes sneaker
1266,1266,images/21509.jpg,accessory bag luggage and bags handbag shoulder bag hand luggage fashion accessory leather tote bag
1267,1267,images/42551.jpg,clothing person pattern (fashion design) fashion design day dress pattern dress woman
1268,1268,images/43998.jpg,soft drink
1269,1269,images/11384.jpg,clothing shirt fabric plaid tartan person pattern top button dress shirt collar casual dress design
1270,1270,images/14930.jpg,clothing person top active shirt polo shirt fabric sleeve
1271,1271,images/53405.jpg,clothing person pattern (fashion design) trouser casual dress fashion design pattern fashion
1272,1272,images/28689.jpg,clothing person day dress fashion fashion design fashion model cocktail dress shoulder pattern (fashion design) casual dress waist lady dress woman
1273,1273,images/54134.jpg,clothing footwear slip-on shoe dress shoe shoe
1274,1274,images/46115.jpg,clothing shoe walking shoe sneaker outdoor shoe skate shoe plimsoll shoe footwear sneakers shoes
1275,1275,images/10655.jpg,clothing skirt shorts
1276,1276,images/53081.jpg,bag handbag accessory shoulder bag
1277,1277,images/32039.jpg,clothing sock
1278,1278,images/51623.jpg,clock analog watch watch
1279,1279,images/29024.jpg,clothing person active shirt top t-shirt shoulder
1280,1280,images/18888.jpg,clothing person blouse skirt waist sleeve casual dress shoulder top fabric shirt
1281,1281,images/44333.jpg,clothing fabric shirt plaid tartan pattern person button design top textile
1282,1282,images/52352.jpg,clothing person dress day dress pattern (fashion design) fashion design
1283,1283,images/36314.jpg,clothing active shirt t-shirt top white sleeve shirt
1284,1284,images/6227.jpg,clothing active shirt person top t-shirt jeans shoulder neck casual dress man shirt
1285,1285,images/18170.jpg,clothing hood hoodie sweatshirt sleeve outerwear top person protective garment
1286,1286,images/11708.jpg,clothing shirt fabric person collar button top
1287,1287,images/53799.jpg,clothing person active shirt top t-shirt sleeve casual dress shirt
1288,1288,images/21185.jpg,footwear shoe
1289,1289,images/2663.jpg,bag accessory luggage and bags handbag fashion accessory purse
1290,1290,images/13166.jpg,shoe sneaker walking shoe clothing tennis shoe running shoe athletic shoe outdoor shoe cross training shoe white skate shoe plimsoll shoe sneakers footwear shoes
1291,1291,images/1934.jpg,accessory bag luggage and bags backpack hand luggage luggage
1292,1292,images/25460.jpg,shoe clothing walking shoe footwear white outdoor shoe sneaker shoes sneakers
1293,1293,images/12437.jpg,clothing cap baseball cap hat
1294,1294,images/20456.jpg,accessory leather luggage and bags hand luggage bag
1295,1295,images/17441.jpg,clock analog watch watch silver
1296,1296,images/17997.jpg,clothing person trouser trousers pocket fabric pants
1297,1297,images/27404.jpg,brassiere clothing bra undergarment lingerie top lingerie
1298,1298,images/51461.jpg,clothing person shoulder waist woman lady fashion model casual dress model photo shoot fashion blouse girl
1299,1299,images/5336.jpg,shoe sneakers walking shoe athletic shoe sneaker running shoe outdoor shoe tennis shoe bicycle shoe cross training shoe cycling shoe shoes footwear
1300,1300,images/35423.jpg,shoe walking shoe sneaker clothing tennis shoe running shoe athletic shoe outdoor shoe skate shoe cross training shoe white plimsoll shoe footwear sneakers shoes
1301,1301,images/50732.jpg,footwear shoe
1302,1302,images/44171.jpg,toiletry text skin cream perfume
1303,1303,images/31148.jpg,clothing active shirt t-shirt white top sleeve shirt
1304,1304,images/28133.jpg,clothing undergarment briefs underpants underwear
1305,1305,images/4607.jpg,accessory bag luggage and bags hand luggage backpack
1306,1306,images/52190.jpg,
1307,1307,images/9611.jpg,clothing fabric shirt person collar top sleeve button dress shirt pocket
1308,1308,images/23129.jpg,clothing top active shirt sleeve yellow fashion
1309,1309,images/6065.jpg,clothing person shirt fabric top jeans casual dress collar pocket neck dress shirt sleeve
1310,1310,images/42713.jpg,clothing footwear shoe slip-on shoe shoes
1311,1311,images/37599.jpg,clothing active shirt top t-shirt sleeve person yellow shirt
1312,1312,images/11546.jpg,clothing person pattern (fashion design) trouser indoor
1313,1313,images/47006.jpg,clothing person trouser pattern (fashion design) woman standing
1314,1314,images/55025.jpg,bottle
1315,1315,images/16550.jpg,clothing fabric shirt top person collar sleeve
1316,1316,images/44889.jpg,clothing person top casual dress sleeve fabric
1317,1317,images/12275.jpg,clothing person fabric top collar pocket sleeve shirt button casual dress
1318,1318,images/15821.jpg,person shoulder clothing sleeveless shirt active tank neck elbow top waist chest casual dress muscle fashion red
1319,1319,images/59300.jpg,clothing person fabric shirt collar pocket top button
1320,1320,images/23840.jpg,clothing footwear shoe walking shoe outdoor shoe shoes sneaker
1321,1321,images/49893.jpg,clock watch yellow
1322,1322,images/10817.jpg,clothing fabric shirt plaid tartan person pattern button top dress shirt sleeve pocket collar design casual dress textile
1323,1323,images/7118.jpg,clock barometer
1324,1324,images/37205.jpg,clothing person trousers pocket denim jeans jean fabric
1325,1325,images/45224.jpg,clock watch analog watch fashion accessory strap
1326,1326,images/19779.jpg,fashion
1327,1327,images/52514.jpg,clothing person model lady brassiere photo shoot shoulder woman long hair stomach female person chest fashion model abdomen lingerie top undergarment waist neck girl bra fashion
1328,1328,images/10493.jpg,clothing person casual dress top shoulder blouse
1329,1329,images/18332.jpg,accessory bag luggage and bags hand luggage backpack luggage
1330,1330,images/21347.jpg,sunglasses eyewear accessory goggles spectacles vision care glasses eyeglasses
1331,1331,images/34370.jpg,clothing person active shirt top t-shirt casual dress shirt sleeve
1332,1332,images/40931.jpg,clothing underwear fashion
1333,1333,images/4283.jpg,clothing footwear shoe dress shoe slip-on shoe shoes
1334,1334,images/13328.jpg,clothing fabric active shirt sleeve
1335,1335,images/32912.jpg,clothing person top sleeve casual dress active shirt shoulder striped
1336,1336,images/26351.jpg,clock watch analog watch
1337,1337,images/2825.jpg,footwear clothing shoe dress shoe shoes
1338,1338,images/58965.jpg,solution plastic bottle solvent liquid bottle fluid perfume
1339,1339,images/19061.jpg,clothing person casual dress pattern (fashion design) blouse fabric
1340,1340,images/25622.jpg,clock analog watch watch strap fashion accessory
1341,1341,images/22076.jpg,clothing person pattern (fashion design) day dress shoulder dress woman
1342,1342,images/41660.jpg,clothing fabric shirt person dress shirt collar top button pocket blue
1343,1343,images/14057.jpg,clothing person active shirt top t-shirt sleeve shirt casual dress fabric
1344,1344,images/20618.jpg,accessory bag
1345,1345,images/33641.jpg,clothing footwear shoe
1346,1346,images/59694.jpg,clothing underpants undergarment swimsuit bottom briefs panties swimwear stomach navel lingerie person swim brief bikini brassiere swimsuit top lingerie top abdomen chest hip woman girl
1347,1347,images/27080.jpg,clothing footwear flip-flops slipper shoe sandal shoes
1348,1348,images/3554.jpg,shoe clothing walking shoe sneaker footwear outdoor shoe plimsoll shoe sneakers skate shoe shoes
1349,1349,images/30095.jpg,watch electronics indoor
1350,1350,images/17603.jpg,sunglasses spectacles accessory eyewear goggles vision care glasses eyeglasses glass
1351,1351,images/27323.jpg,toiletry cosmetics bottle skin care perfume lotion
1352,1352,images/59937.jpg,shoe clothing walking shoe sneaker footwear plimsoll shoe skate shoe outdoor shoe white tennis shoe shoes sneakers
1353,1353,images/30338.jpg,clothing person active shirt t-shirt top shoulder man casual dress sleeve
1354,1354,images/22319.jpg,clothing person casual dress cloak
1355,1355,images/41903.jpg,bottle cosmetics perfume
1356,1356,images/5255.jpg,luggage and bags backpack bag accessory outdoor
1357,1357,images/19304.jpg,footwear
1358,1358,images/8801.jpg,clothing fabric person shirt top collar
1359,1359,images/51380.jpg,clothing person shorts bermuda shorts calf trunks trouser
1360,1360,images/15029.jpg,clothing person sleeve top casual dress sweater textile pattern (fashion design) pattern fabric
1361,1361,images/4526.jpg,clothing footwear shoe brown shoes
1362,1362,images/28052.jpg,clothing briefs underpants undergarment
1363,1363,images/34613.jpg,clothing briefs underpants undergarment underwear
1364,1364,images/44090.jpg,toiletry text bottle solution
1365,1365,images/50651.jpg,clothing person calf shorts trouser fashion
1366,1366,images/23048.jpg,clothing person top casual dress sweater outerwear woman fabric fashion
1367,1367,images/42632.jpg,fashion accessory ring accessory
1368,1368,images/9530.jpg,clothing sleeve active shirt top white
1369,1369,images/11465.jpg,clothing fabric person shirt collar top
1370,1370,images/29499.jpg,clock analog watch fashion accessory watch strap
1371,1371,images/15740.jpg,clothing shoe footwear walking shoe sneaker outdoor shoe plimsoll shoe white shoes sneakers
1372,1372,images/12194.jpg,clothing person top sleeve collar casual dress active shirt polo shirt fabric
1373,1373,images/10736.jpg,bag accessory shoulder bag luggage and bags handbag tote bag hand luggage leather fashion accessory satchel red purse
1374,1374,images/36789.jpg,clock watch analog watch strap
1375,1375,images/40139.jpg,clothing active shirt t-shirt top sleeve
1376,1376,images/7037.jpg,clothing shoe footwear walking shoe outdoor shoe sneaker shoes sneakers
1377,1377,images/51704.jpg,accessory sunglasses eyewear spectacles goggles vision care glasses
1378,1378,images/45143.jpg,watch clock analog watch fashion accessory
1379,1379,images/18969.jpg,clothing person top sweater sleeve
1380,1380,images/44414.jpg,clothing shoe footwear walking shoe sneaker outdoor shoe plimsoll shoe sneakers skate shoe running shoe tennis shoe shoes
1381,1381,images/6308.jpg,iron footwear
1382,1382,images/26988.jpg,clothing person trousers active pants waist casual dress trouser fashion pants
1383,1383,images/32831.jpg,
1384,1384,images/58884.jpg,
1385,1385,images/2744.jpg,clothing shorts person yellow fashion
1386,1386,images/13247.jpg,clothing jeans jean person pocket denim
1387,1387,images/25541.jpg,clothing person shoulder casual dress waist top blouse sleeveless shirt woman fashion
1388,1388,images/12518.jpg,clothing footwear shoe work boots outdoor shoe steel-toe boot boot
1389,1389,images/33560.jpg,clothing person casual dress shoulder top blouse fashion girl shirt
1390,1390,images/3473.jpg,bottle text
1391,1391,images/20537.jpg,fashion accessory bracelet bangle
1392,1392,images/43523.jpg,clothing person trouser trousers fabric
1393,1393,images/35504.jpg,clothing footwear shoe shoes sandal indoor
1394,1394,images/5417.jpg,clothing active shirt sleeve
1395,1395,images/51542.jpg,clock analog watch watch
1396,1396,images/28214.jpg,bottle plastic bottle solution text skin cream
1397,1397,images/44252.jpg,waste container container
1398,1398,images/31229.jpg,clothing trouser active pants person trousers fabric pants fashion
1399,1399,images/36233.jpg,shoe walking shoe sneaker tennis shoe running shoe white athletic shoe cross training shoe outdoor shoe skate shoe footwear sneakers shoes
1400,1400,images/6146.jpg,clothing footwear sandal slipper flip-flops shoe shoes
1401,1401,images/11627.jpg,clothing person pattern (fashion design) fashion design casual dress blouse trouser fashion woman
1402,1402,images/16631.jpg,clothing person top active shirt casual dress sleeve t-shirt shoulder shirt fashion
1403,1403,images/13085.jpg,
1404,1404,images/2582.jpg,life jacket
1405,1405,images/15902.jpg,flip-flops footwear
1406,1406,images/57993.jpg,clothing person dress day dress shoulder woman fashion girl
1407,1407,images/1853.jpg,clothing person active shirt top t-shirt shoulder shirt
1408,1408,images/23921.jpg,clothing shoe walking shoe footwear sneaker sneakers shoes
1409,1409,images/17360.jpg,box container red
1410,1410,images/49974.jpg,person shoulder elbow clothing neck waist chest muscle sleeveless shirt joint active tank woman fashion
1411,1411,images/52989.jpg,clothing person sari woman
1412,1412,images/20375.jpg,clothing person casual dress blouse top
1413,1413,images/27879.jpg,clothing person fabric outerwear top casual dress sleeve fashion
